kind,task,machine_selectable,process_time
0,0,"(8, 0, 5, 1, 13, 11, 3, 14, 6, 10)","(1, 7, 6, 11, 14, 17, 6, 6, 20, 19)"
0,1,"(2, 1, 5, 12, 3, 9, 6)","(10, 12, 14, 15, 11, 2, 3)"
0,2,"(5,)","(7,)"
0,3,"(9, 13, 5, 2, 0, 4)","(10, 1, 4, 15, 1, 4)"
0,4,"(5, 9, 8, 10)","(11, 14, 7, 12)"
0,5,"(7, 5, 4, 10, 6)","(15, 2, 7, 10, 13)"
0,6,"(3, 13, 2, 5, 11, 0, 9, 1, 8, 14, 7)","(11, 1, 5, 16, 3, 12, 4, 5, 8, 16, 11)"
0,7,"(5, 13, 2, 8, 7, 4, 14, 0, 6, 1, 12, 3, 10, 11)","(9, 13, 14, 16, 1, 11, 12, 13, 3, 5, 2, 1, 11, 20)"
0,8,"(12,)","(15,)"
1,0,"(3, 14)","(6, 1)"
1,1,"(3, 2, 7, 13, 11, 10, 6, 12, 4)","(20, 6, 5, 12, 5, 8, 3, 16, 7)"
1,2,"(4, 9, 11, 14, 13, 5, 3, 8, 7, 6)","(12, 19, 1, 15, 16, 5, 18, 6, 12, 10)"
1,3,"(7, 1, 11, 5)","(8, 17, 10, 6)"
1,4,"(9, 12, 2, 3, 1, 7, 8, 13, 5, 11, 4, 14, 0)","(12, 8, 18, 13, 20, 1, 20, 2, 1, 12, 7, 15, 20)"
1,5,"(1, 7, 13)","(5, 1, 12)"
1,6,"(4, 10, 6, 7, 8, 3, 2, 9)","(8, 20, 7, 4, 10, 20, 7, 7)"
1,7,"(14, 13, 6, 1, 11, 7, 12, 9, 3, 5)","(18, 7, 4, 20, 1, 2, 16, 11, 9, 18)"
1,8,"(14, 9, 10, 8, 11, 5)","(19, 9, 20, 11, 5, 7)"
1,9,"(10, 8, 5, 7, 11, 9, 0, 13, 4)","(18, 15, 18, 5, 7, 18, 10, 19, 13)"
2,0,"(3, 14, 2)","(9, 8, 5)"
2,1,"(11, 8, 12, 2, 6, 5, 13, 9, 0, 14, 7, 3, 10)","(4, 2, 2, 14, 17, 3, 15, 11, 12, 2, 20, 14, 1)"
2,2,"(7, 10, 13, 4, 14, 3, 2, 5, 12)","(9, 19, 13, 8, 10, 8, 1, 8, 9)"
2,3,"(10, 8, 13, 5, 6)","(8, 15, 16, 1, 6)"
2,4,"(4, 3)","(13, 2)"
2,5,"(5,)","(3,)"
2,6,"(7, 8, 4, 11, 6, 1, 5, 10, 2, 3)","(18, 17, 1, 2, 14, 4, 20, 18, 20, 15)"
2,7,"(14, 12, 1, 7, 3, 6, 4, 11)","(20, 19, 15, 9, 20, 11, 19, 20)"
2,8,"(9, 14, 8)","(15, 1, 13)"
3,0,"(8, 13)","(3, 5)"
3,1,"(2, 12, 10)","(2, 4, 2)"
3,2,"(2, 7, 5)","(6, 16, 10)"
3,3,"(11, 5)","(4, 1)"
3,4,"(6, 0, 2, 10, 14, 12, 9, 5, 7, 4, 3, 13, 8, 11, 1)","(5, 11, 7, 18, 15, 20, 16, 4, 12, 17, 3, 7, 17, 15, 6)"
3,5,"(6,)","(2,)"
3,6,"(9, 4, 11, 3, 1, 2, 7, 10, 13, 12, 6)","(2, 17, 16, 8, 10, 4, 5, 9, 10, 1, 3)"
4,0,"(12, 9, 8, 14, 4, 11, 0, 5, 6, 7, 3, 13, 1, 10)","(11, 9, 13, 18, 11, 10, 19, 15, 9, 9, 4, 5, 19, 14)"
4,1,"(0,)","(3,)"
4,2,"(7, 14, 4, 0, 3, 12, 13, 1)","(9, 15, 18, 16, 16, 6, 17, 7)"
4,3,"(10, 6, 14, 8, 4, 0)","(10, 5, 17, 18, 2, 5)"
4,4,"(5, 11, 14, 4, 12, 0, 9, 6, 3, 10)","(1, 13, 20, 20, 8, 18, 7, 10, 1, 14)"
5,0,"(13, 1, 3, 0, 12, 9, 6, 14, 4, 11, 10, 2, 8, 5)","(18, 16, 7, 20, 6, 14, 9, 19, 19, 12, 17, 9, 3, 14)"
5,1,"(3, 11)","(15, 13)"
5,2,"(7, 14, 9, 2, 10, 13)","(12, 9, 15, 2, 19, 9)"
5,3,"(13, 5, 14, 9, 1, 0, 11, 10, 7)","(12, 13, 10, 5, 16, 6, 11, 10, 18)"
